scope,municipality_id,municipio_nombre,disease_key,disease_name,confirmation_status,case_count,started_at,ended_at,status,source_datasets,latest_update
MUNICIPALITY,42000000-0000-0000-0000-000000001600,Amozoc,MEASLES,Measles,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001600,Amozoc,RUBELLA,Rubella,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000799,Angamacutiro,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000799,Angamacutiro,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000800,Angangueo,COVID-19,COVID-19,SUSPECTED,1,2026-07-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000800,Angangueo,INFLUENZA,Influenza,SUSPECTED,1,2026-07-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000092,Angel Albino Corzo,MEASLES,Measles,CONFIRMED,1,2026-06-11 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000469,Apan,COVID-19,COVID-19,SUSPECTED,15,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000469,Apan,INFLUENZA,Influenza,SUSPECTED,15,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000335,Apaseo el Grande,COVID-19,COVID-19,SUSPECTED,1,2026-07-30 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000335,Apaseo el Grande,INFLUENZA,Influenza,SUSPECTED,1,2026-07-30 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000335,Apaseo el Grande,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000335,Apaseo el Grande,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000801,Apatzingan,COVID-19,COVID-19,CONFIRMED,1,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000801,Apatzingan,COVID-19,COVID-19,SUSPECTED,2,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000801,Apatzingan,INFLUENZA,Influenza,SUSPECTED,2,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000801,Apatzingan,MEASLES,Measles,SUSPECTED,8,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000801,Apatzingan,RUBELLA,Rubella,SUSPECTED,8,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002044,Apetatitlan de Antonio Carvajal,COVID-19,COVID-19,CONFIRMED,2,2026-07-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002044,Apetatitlan de Antonio Carvajal,COVID-19,COVID-19,SUSPECTED,2,2026-06-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002044,Apetatitlan de Antonio Carvajal,INFLUENZA,Influenza,SUSPECTED,2,2026-06-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002047,Apizaco,COVID-19,COVID-19,CONFIRMED,1,2026-07-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002047,Apizaco,COVID-19,COVID-19,SUSPECTED,2,2026-06-21 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002047,Apizaco,INFLUENZA,Influenza,CONFIRMED,1,2026-07-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002047,Apizaco,INFLUENZA,Influenza,SUSPECTED,2,2026-06-21 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000970,Apodaca,COVID-19,COVID-19,CONFIRMED,8,2026-06-17 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000970,Apodaca,COVID-19,COVID-19,SUSPECTED,22,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000970,Apodaca,DENGUE,Dengue fever,SUSPECTED,1,2026-06-03 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000970,Apodaca,INFLUENZA,Influenza,SUSPECTED,22,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000970,Apodaca,MEASLES,Measles,SUSPECTED,4,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000970,Apodaca,RUBELLA,Rubella,SUSPECTED,4,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000803,Aquila,MEASLES,Measles,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000803,Aquila,RUBELLA,Rubella,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001834,Aquismon,INFLUENZA,Influenza,CONFIRMED,3,2026-07-21 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001601,Aquixtla,COVID-19,COVID-19,SUSPECTED,1,2026-07-14 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001601,Aquixtla,INFLUENZA,Influenza,SUSPECTED,1,2026-07-14 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000553,Arandas,COVID-19,COVID-19,CONFIRMED,1,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000553,Arandas,MEASLES,Measles,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000553,Arandas,RUBELLA,Rubella,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000383,Arcelia,COVID-19,COVID-19,SUSPECTED,2,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000383,Arcelia,INFLUENZA,Influenza,SUSPECTED,2,2026-06-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000804,Ario,DENGUE,Dengue fever,SUSPECTED,1,2026-08-07 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000804,Ario,MEASLES,Measles,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000804,Ario,RUBELLA,Rubella,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000075,Armeria,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000075,Armeria,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000093,Arriaga,COVID-19,COVID-19,CONFIRMED,3,2026-07-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000093,Arriaga,COVID-19,COVID-19,SUSPECTED,117,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000093,Arriaga,INFLUENZA,Influenza,CONFIRMED,2,2026-06-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000093,Arriaga,INFLUENZA,Influenza,SUSPECTED,117,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000093,Arriaga,MEASLES,Measles,CONFIRMED,1,2026-07-12 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000805,Arteaga,COVID-19,COVID-19,CONFIRMED,1,2026-07-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000040,Arteaga,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000040,Arteaga,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000002,Asientos,COVID-19,COVID-19,CONFIRMED,1,2026-08-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000002,Asientos,COVID-19,COVID-19,SUSPECTED,1,2026-06-12 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000002,Asientos,INFLUENZA,Influenza,SUSPECTED,1,2026-06-12 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000002,Asientos,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000002,Asientos,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001021,Asuncion Nochixtlan,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001021,Asuncion Nochixtlan,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001602,Atempan,COVID-19,COVID-19,CONFIRMED,1,2026-07-22 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000681,Atenco,COVID-19,COVID-19,SUSPECTED,3,2026-06-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000681,Atenco,INFLUENZA,Influenza,SUSPECTED,3,2026-06-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000681,Atenco,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000681,Atenco,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000471,Atitalaquia,COVID-19,COVID-19,CONFIRMED,1,2026-07-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000682,Atizapan,COVID-19,COVID-19,CONFIRMED,1,2026-07-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000683,Atizapan de Zaragoza,COVID-19,COVID-19,CONFIRMED,7,2026-06-19 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000683,Atizapan de Zaragoza,COVID-19,COVID-19,SUSPECTED,43,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000683,Atizapan de Zaragoza,INFLUENZA,Influenza,SUSPECTED,43,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000683,Atizapan de Zaragoza,MEASLES,Measles,SUSPECTED,8,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000683,Atizapan de Zaragoza,RUBELLA,Rubella,SUSPECTED,8,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000684,Atlacomulco,COVID-19,COVID-19,SUSPECTED,5,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000684,Atlacomulco,INFLUENZA,Influenza,SUSPECTED,5,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000910,Atlatlahucan,COVID-19,COVID-19,CONFIRMED,1,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000910,Atlatlahucan,COVID-19,COVID-19,SUSPECTED,1,2026-07-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000910,Atlatlahucan,INFLUENZA,Influenza,SUSPECTED,1,2026-07-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000910,Atlatlahucan,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000910,Atlatlahucan,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000685,Atlautla,COVID-19,COVID-19,SUSPECTED,1,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000685,Atlautla,INFLUENZA,Influenza,CONFIRMED,1,2026-07-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000685,Atlautla,INFLUENZA,Influenza,SUSPECTED,1,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001604,Atlixco,COVID-19,COVID-19,CONFIRMED,1,2026-08-10 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001604,Atlixco,COVID-19,COVID-19,SUSPECTED,8,2026-06-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001604,Atlixco,INFLUENZA,Influenza,SUSPECTED,8,2026-06-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001604,Atlixco,MEASLES,Measles,SUSPECTED,6,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001604,Atlixco,RUBELLA,Rubella,SUSPECTED,6,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000386,Atlixtac,MEASLES,Measles,CONFIRMED,1,2026-06-21 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002046,Atltzayanca,COVID-19,COVID-19,SUSPECTED,1,2026-08-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002046,Atltzayanca,INFLUENZA,Influenza,SUSPECTED,1,2026-08-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002423,Atolinga,COVID-19,COVID-19,CONFIRMED,1,2026-07-14 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000474,Atotonilco de Tula,COVID-19,COVID-19,SUSPECTED,1,2026-08-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000474,Atotonilco de Tula,INFLUENZA,Influenza,SUSPECTED,1,2026-08-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000558,Atotonilco el Alto,COVID-19,COVID-19,CONFIRMED,1,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000558,Atotonilco el Alto,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000558,Atotonilco el Alto,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000387,Atoyac de Alvarez,COVID-19,COVID-19,SUSPECTED,4,2026-07-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000387,Atoyac de Alvarez,INFLUENZA,Influenza,SUSPECTED,4,2026-07-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002125,Atzalan,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002125,Atzalan,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001607,Atzitzihuacan,COVID-19,COVID-19,SUSPECTED,1,2026-08-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001607,Atzitzihuacan,INFLUENZA,Influenza,SUSPECTED,1,2026-08-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000560,Autlan de Navarro,COVID-19,COVID-19,SUSPECTED,2,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000560,Autlan de Navarro,INFLUENZA,Influenza,SUSPECTED,2,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000686,Axapusco,COVID-19,COVID-19,SUSPECTED,1,2026-07-27 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000686,Axapusco,INFLUENZA,Influenza,SUSPECTED,1,2026-07-27 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000911,Axochiapan,COVID-19,COVID-19,CONFIRMED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000911,Axochiapan,COVID-19,COVID-19,SUSPECTED,8,2026-06-26 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000911,Axochiapan,INFLUENZA,Influenza,SUSPECTED,8,2026-06-26 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001884,Axtla de Terrazas,COVID-19,COVID-19,CONFIRMED,3,2026-07-12 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001884,Axtla de Terrazas,INFLUENZA,Influenza,CONFIRMED,5,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000912,Ayala,COVID-19,COVID-19,CONFIRMED,2,2026-07-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000912,Ayala,COVID-19,COVID-19,SUSPECTED,7,2026-06-06 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000912,Ayala,INFLUENZA,Influenza,SUSPECTED,7,2026-06-06 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001610,Ayotoxco de Guerrero,INFLUENZA,Influenza,CONFIRMED,1,2026-06-14 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000388,Ayutla de los Libres,COVID-19,COVID-19,SUSPECTED,2,2026-06-17 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000388,Ayutla de los Libres,INFLUENZA,Influenza,SUSPECTED,2,2026-06-17 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000276,Azcapotzalco,COVID-19,COVID-19,CONFIRMED,16,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000276,Azcapotzalco,COVID-19,COVID-19,SUSPECTED,129,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000276,Azcapotzalco,INFLUENZA,Influenza,CONFIRMED,1,2026-08-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000276,Azcapotzalco,INFLUENZA,Influenza,SUSPECTED,129,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001830,Bacalar,DENGUE,Dengue fever,SUSPECTED,1,2026-07-14 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000964,Bahia de Banderas,COVID-19,COVID-19,SUSPECTED,9,2026-06-22 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000964,Bahia de Banderas,INFLUENZA,Influenza,CONFIRMED,1,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000964,Bahia de Banderas,INFLUENZA,Influenza,SUSPECTED,9,2026-06-22 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000964,Bahia de Banderas,MEASLES,Measles,CONFIRMED,10,2026-06-12 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000964,Bahia de Banderas,MEASLES,Measles,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000964,Bahia de Banderas,RUBELLA,Rubella,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001983,Balancan,COVID-19,COVID-19,CONFIRMED,1,2026-06-13 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001983,Balancan,COVID-19,COVID-19,SUSPECTED,4,2026-06-12 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001983,Balancan,INFLUENZA,Influenza,CONFIRMED,1,2026-06-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001983,Balancan,INFLUENZA,Influenza,SUSPECTED,4,2026-06-12 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002128,Banderilla,MEASLES,Measles,CONFIRMED,1,2026-08-11 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000216,Batopilas de Manuel Gomez Morin,COVID-19,COVID-19,SUSPECTED,1,2026-06-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000216,Batopilas de Manuel Gomez Morin,INFLUENZA,Influenza,SUSPECTED,1,2026-06-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000288,Benito Juarez,COVID-19,COVID-19,CONFIRMED,24,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001825,Benito Juarez,COVID-19,COVID-19,CONFIRMED,14,2026-06-19 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000288,Benito Juarez,COVID-19,COVID-19,SUSPECTED,39,2026-06-06 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000390,Benito Juarez,COVID-19,COVID-19,SUSPECTED,1,2026-06-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001825,Benito Juarez,COVID-19,COVID-19,SUSPECTED,33,2026-06-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001825,Benito Juarez,DENGUE,Dengue fever,SUSPECTED,5,2026-06-05 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000001981,Benito Juarez,DENGUE,Dengue fever,SUSPECTED,1,2026-06-20 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000001825,Benito Juarez,INFLUENZA,Influenza,CONFIRMED,35,2026-06-11 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
